"","species_name","museum_name","location","state","country","sex","subspecies","notes","extra_notes","place","lat","lon"
"1071","Trichoglossus moluccanus","HL White","Lionsville","New South Wales","Australia","m","","Lionsvile Clarence River","","Lionsville, New South Wales, Australia",-29.2022789,152.4894553
"1072","Trichoglossus moluccanus","HL White","Bellinger River","New South Wales","Australia","m","","","","Bellinger River, New South Wales, Australia",-30.4311027,152.7703675
"1073","Trichoglossus moluccanus","HL White","Bellinger River","New South Wales","Australia","m","","","","Bellinger River, New South Wales, Australia",-30.4311027,152.7703675
"1074","Trichoglossus moluccanus","HL White","Lithgow","New South Wales","Australia","m","","","","Lithgow, New South Wales, Australia",-33.481536,150.1564887
"1075","Trichoglossus moluccanus","HL White","Kangaroo Island","South Australia","Australia","m","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1076","Trichoglossus moluccanus","HL White","Coen","Queensland","Australia","f","","","","Coen, Queensland, Australia",-13.809115,143.3510185
"1077","Trichoglossus moluccanus","HL White","Watson River","Queensland","Australia","f","","","","Watson River, Queensland, Australia",-13.2285247,142.2353494
"1078","Trichoglossus moluccanus","HL White","Ravenshoe","Queensland","Australia","f","","","","Ravenshoe, Queensland, Australia",-17.6079404,145.4819407
"1079","Trichoglossus moluccanus","HL White","Cardwell","Queensland","Australia","f","","Cardwell Tableland","","Cardwell, Queensland, Australia",-18.2705885,146.0163542
"1080","Trichoglossus moluccanus","HL White","Cardwell","Queensland","Australia","f","","Cardwell Tableland","","Cardwell, Queensland, Australia",-18.2705885,146.0163542
"1081","Trichoglossus moluccanus","HL White","Tenterfield","New South Wales","Australia","f","","","","Tenterfield, New South Wales, Australia",-28.83843,152.2813166
"1082","Trichoglossus moluccanus","MV","Claudiah ","Queensland","Australia","m","","","","Claudiah , Queensland, Australia",NA,NA
"1083","Trichoglossus moluccanus","MV","Edward River","Queensland","Australia","m","","juvenile","","Edward River, Queensland, Australia",-14.918794,142.4119825
"1084","Trichoglossus moluccanus","MV","Edward River","Queensland","Australia","m","","adult","","Edward River, Queensland, Australia",-14.918794,142.4119825
"1085","Trichoglossus moluccanus","MV","Cairns / Atherton","Queensland","Australia","m","","","","Cairns / Atherton, Queensland, Australia",NA,NA
"1086","Trichoglossus moluccanus","MV","Cairns / Atherton","Queensland","Australia","m","","","","Cairns / Atherton, Queensland, Australia",NA,NA
"1087","Trichoglossus moluccanus","MV","Cairns / Atherton","Queensland","Australia","m","","","","Cairns / Atherton, Queensland, Australia",NA,NA
"1088","Trichoglossus moluccanus","MV","Kalimna West","Victoria","Australia","m","","","","Kalimna West, Victoria, Australia",-37.8156995,147.942154
"1089","Trichoglossus moluccanus","MV","Nunawading","Victoria","Australia","m","","juvenile","","Nunawading, Victoria, Australia",-37.8204435,145.1748409
"1090","Trichoglossus moluccanus","MV","Carlton","Victoria","Australia","m","","","","Carlton, Victoria, Australia",-37.8004228,144.9684343
"1091","Trichoglossus moluccanus","MV","Carlton","Victoria","Australia","m","","","","Carlton, Victoria, Australia",-37.8004228,144.9684343
"1092","Trichoglossus moluccanus","MV","Fitzroy","Victoria","Australia","m","","N Fitzroy Melbourne","","Fitzroy, Victoria, Australia",-37.8010382,144.9792611
"1093","Trichoglossus moluccanus","MV","Preston","Victoria","Australia","m","","","","Preston, Victoria, Australia",-37.7214003,145.0099894
"1094","Trichoglossus moluccanus","MV","Monash University","Victoria","Australia","m","","","","Monash University, Victoria, Australia",-37.8774234,145.0449669
"1095","Trichoglossus moluccanus","MV","Hawthorn","Victoria","Australia","m","","juvenile","","Hawthorn, Victoria, Australia",-37.8244246,145.0317207
"1096","Trichoglossus moluccanus","MV","Clayton","Victoria","Australia","m","","","","Clayton, Victoria, Australia",-37.9142211,145.1268559
"1097","Trichoglossus moluccanus","MV","Frankston","Victoria","Australia","m","","","","Frankston, Victoria, Australia",-38.1444729,145.1268808
"1098","Trichoglossus moluccanus","MV","Frankston","Victoria","Australia","m","","","","Frankston, Victoria, Australia",-38.1444729,145.1268808
"1099","Trichoglossus moluccanus","MV","Frankston","Victoria","Australia","m","","","","Frankston, Victoria, Australia",-38.1444729,145.1268808
"1100","Trichoglossus moluccanus","MV","Frankston","Victoria","Australia","m","","","","Frankston, Victoria, Australia",-38.1444729,145.1268808
"1101","Trichoglossus moluccanus","MV","Tarwin","Victoria","Australia","m","","NOT Tarwin Lower","","Tarwin, Victoria, Australia",-38.598916,145.9538027
"1102","Trichoglossus moluccanus","MV","Brunswick","Victoria","Australia","m","","","","Brunswick, Victoria, Australia",-37.7664715,144.9613103
"1103","Trichoglossus moluccanus","MV","Hamilton","Victoria","Australia","m","","Cairns area N QLD","","Hamilton, Victoria, Australia",-37.7433872,142.0242865
"1104","Trichoglossus moluccanus","MV","Cairns","Queensland","Australia","m","","","","Cairns, Queensland, Australia",-16.9206657,145.7721854
"1105","Trichoglossus moluccanus","MV","Coleman River","Queensland","Australia","f","","","","Coleman River, Queensland, Australia",-14.8897142,143.1658408
"1106","Trichoglossus moluccanus","MV","Edward River","Queensland","Australia","f","","","","Edward River, Queensland, Australia",-14.918794,142.4119825
"1107","Trichoglossus moluccanus","MV","Edward River","Queensland","Australia","f","","","","Edward River, Queensland, Australia",-14.918794,142.4119825
"1108","Trichoglossus moluccanus","MV","Cairns","Queensland","Australia","f","","Cairns area N QLD","","Cairns, Queensland, Australia",-16.9206657,145.7721854
"1109","Trichoglossus moluccanus","MV","Emu Vale","Queensland","Australia","f","","","","Emu Vale, Queensland, Australia",-28.1937595,152.3606916
"1110","Trichoglossus moluccanus","MV","Sandringham","Victoria","Australia","f","","","","Sandringham, Victoria, Australia",-37.9674122,145.0353025
"1111","Trichoglossus moluccanus","MV","Marden","South Australia","Australia","f","","","","Marden, South Australia, Australia",-34.8925643,138.6347392
"1112","Trichoglossus moluccanus","MV","Blackburn South","Victoria","Australia","f","","","","Blackburn South, Victoria, Australia",-37.8388322,145.1487848
"1113","Trichoglossus moluccanus","SAMA and SA White","Stokes Hill Lookout","South Australia","Australia","m","","written Stokes Flinders Eyre Peninsula","","Stokes Hill Lookout, South Australia, Australia",-31.4584936,138.7361383
"1114","Trichoglossus moluccanus","SAMA and SA White","Stokes Hill Lookout","South Australia","Australia","m","","written Stokes Flinders Eyre Peninsula","","Stokes Hill Lookout, South Australia, Australia",-31.4584936,138.7361383
"1115","Trichoglossus moluccanus","SAMA and SA White","Kangaroo Island","South Australia","Australia","m","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1116","Trichoglossus moluccanus","SAMA and SA White","Kangaroo Island","South Australia","Australia","m","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1117","Trichoglossus moluccanus","SAMA and SA White","Kangaroo Island","South Australia","Australia","m","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1118","Trichoglossus moluccanus","SAMA and SA White","Kangaroo Island","South Australia","Australia","m","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1119","Trichoglossus moluccanus","SAMA and SA White","Kangaroo Island","South Australia","Australia","m","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1120","Trichoglossus moluccanus","SAMA and SA White","Gawler","South Australia","Australia","m","","","","Gawler, South Australia, Australia",-34.5973311,138.7448933
"1121","Trichoglossus moluccanus","SAMA and SA White","Woodville","South Australia","Australia","m","","","","Woodville, South Australia, Australia",-34.8795782,138.5389922
"1122","Trichoglossus moluccanus","SAMA and SA White","Happy Valley","South Australia","Australia","m","","","","Happy Valley, South Australia, Australia",-35.0765679,138.5757472
"1123","Trichoglossus moluccanus","SAMA and SA White","Blackwood","South Australia","Australia","m","","","","Blackwood, South Australia, Australia",-35.0223835,138.6128068
"1124","Trichoglossus moluccanus","SAMA and SA White","Strathalbyn","South Australia","Australia","m","","written Strathalby","","Strathalbyn, South Australia, Australia",-35.2576239,138.8956803
"1125","Trichoglossus moluccanus","SAMA and SA White","Inman Valley","South Australia","Australia","m","","","","Inman Valley, South Australia, Australia",-35.4947954,138.4574654
"1126","Trichoglossus moluccanus","SAMA and SA White","Murray Bridge","South Australia","Australia","m","","","","Murray Bridge, South Australia, Australia",-35.1309451,139.2651638
"1127","Trichoglossus moluccanus","SAMA and SA White","Victor Harbour","South Australia","Australia","m","","","","Victor Harbour, South Australia, Australia",-35.5328292,138.6388043
"1128","Trichoglossus moluccanus","SAMA and SA White","Coleraine","Victoria","Australia","m","","","","Coleraine, Victoria, Australia",-37.5998611,141.6895453
"1129","Trichoglossus moluccanus","SAMA and SA White","Coleraine","Victoria","Australia","m","","","","Coleraine, Victoria, Australia",-37.5998611,141.6895453
"1130","Trichoglossus moluccanus","SAMA and SA White","Coleraine","Victoria","Australia","m","","","","Coleraine, Victoria, Australia",-37.5998611,141.6895453
"1131","Trichoglossus moluccanus","SAMA and SA White","","Victoria","Australia","m","","","",", Victoria, Australia",-36.5986096,144.6780052
"1132","Trichoglossus moluccanus","SAMA and SA White","Mallacoota","Victoria","Australia","m","","","","Mallacoota, Victoria, Australia",-37.5599955,149.7540761
"1133","Trichoglossus moluccanus","SAMA and SA White","Mallacoota","Victoria","Australia","m","","","","Mallacoota, Victoria, Australia",-37.5599955,149.7540761
"1134","Trichoglossus moluccanus","SAMA and SA White","Cairns","Queensland","Australia","m","","","","Cairns, Queensland, Australia",-16.9206657,145.7721854
"1135","Trichoglossus moluccanus","SAMA and SA White","Watson River","Queensland","Australia","m","","","","Watson River, Queensland, Australia",-13.2285247,142.2353494
"1136","Trichoglossus moluccanus","SAMA and SA White","Stewart River","Queensland","Australia","m","","","","Stewart River, Queensland, Australia",-20.5460308,144.1423899
"1137","Trichoglossus moluccanus","SAMA and SA White","Stewart River","Queensland","Australia","m","","","","Stewart River, Queensland, Australia",-20.5460308,144.1423899
"1138","Trichoglossus moluccanus","SAMA and SA White","Stokes Hill Lookout","South Australia","Australia","f","","written Stokes Flinders Eyre Peninsula","","Stokes Hill Lookout, South Australia, Australia",-31.4584936,138.7361383
"1139","Trichoglossus moluccanus","SAMA and SA White","Stokes Hill Lookout","South Australia","Australia","f","","written Stokes Flinders Eyre Peninsula","","Stokes Hill Lookout, South Australia, Australia",-31.4584936,138.7361383
"1140","Trichoglossus moluccanus","SAMA and SA White","Warunda","South Australia","Australia","f","","","","Warunda, South Australia, Australia",-34.4730104,135.6894542
"1141","Trichoglossus moluccanus","SAMA and SA White","Flinders Chase National Park","South Australia","Australia","f","","","","Flinders Chase National Park, South Australia, Australia",-35.9753602,136.7227793
"1142","Trichoglossus moluccanus","SAMA and SA White","Kangaroo Island","South Australia","Australia","f","","","","Kangaroo Island, South Australia, Australia",-35.8182635,137.1566125
"1143","Trichoglossus moluccanus","SAMA and SA White","Adelaide","South Australia","Australia","f","","near Adelaide","","Adelaide, South Australia, Australia",-34.9281805,138.5999312
"1144","Trichoglossus moluccanus","SAMA and SA White","Teatree Gully","South Australia","Australia","f","","","","Teatree Gully, South Australia, Australia",NA,NA
"1145","Trichoglossus moluccanus","SAMA and SA White","Coromandel Valley","South Australia","Australia","f","","","","Coromandel Valley, South Australia, Australia",-35.0450223,138.6236483
"1146","Trichoglossus moluccanus","SAMA and SA White","Happy Valley","South Australia","Australia","f","","","","Happy Valley, South Australia, Australia",-35.0765679,138.5757472
"1147","Trichoglossus moluccanus","SAMA and SA White","Happy Valley","South Australia","Australia","f","","","","Happy Valley, South Australia, Australia",-35.0765679,138.5757472
"1148","Trichoglossus moluccanus","SAMA and SA White","Hindmarsh Valley","South Australia","Australia","f","","","","Hindmarsh Valley, South Australia, Australia",-35.4606675,138.6042797
"1149","Trichoglossus moluccanus","SAMA and SA White","Meadows","South Australia","Australia","f","","","","Meadows, South Australia, Australia",-35.1801216,138.7629692
"1150","Trichoglossus moluccanus","SAMA and SA White","Victor Harbour","South Australia","Australia","f","","","","Victor Harbour, South Australia, Australia",-35.5328292,138.6388043
"1151","Trichoglossus moluccanus","SAMA and SA White","Salt Creek","South Australia","Australia","f","","","","Salt Creek, South Australia, Australia",-36.1273135,139.6492084
"1152","Trichoglossus moluccanus","SAMA and SA White","Salt Creek","South Australia","Australia","f","","","","Salt Creek, South Australia, Australia",-36.1273135,139.6492084
"1153","Trichoglossus moluccanus","SAMA and SA White","Kingston SE","South Australia","Australia","f","","","","Kingston SE, South Australia, Australia",-36.8391699,139.8471033
